
2025-11-06,TIMETECHNO.NS,211.05,213.45,207.42,209.14,2154758
2025-11-06,TIPSMUSIC.NS,526.3,527.0,506.75,508.85,192127
2025-11-06,TCI.NS,1181.9,1185.9,1153.1,1157.6,21707
2025-11-06,TRANSRAILL.NS,709.0,714.05,691.0,695.3,514042
2025-11-06,VGUARD.NS,379.65,379.65,365.9,369.2,353604
2025-11-06,WABAG.NS,1403.9,1409.7,1351.0,1358.7,244463
2025-11-06,VINSYS.NS,391.5,391.5,385.0,385.0,1500
2025-11-06,VISHNU.NS,510.0,517.55,495.55,502.5,174430
2025-11-06,WAAREEENER.NS,3375.0,3412.8,3336.6,3369.0,715761
2025-11-06,WELCORP.NS,910.0,923.6,890.4,894.45,776361
2025-11-06,WINDLAS.NS,951.8,951.8,913.1,922.8,41840
2025-11-06,WIPRO.NS,240.0,240.62,238.37,240.05,7141517
2025-11-06,ZENSARTECH.NS,737.0,744.75,698.75,703.4,751530
2025-11-06,ZYDUSLIFE.NS,980.0,998.0,933.05,936.7,2919859
